Spectral_Bandwidth
2.247436271426442
-0.014140010060931395
-0.5861100682224347
-0.6015732654317151
-0.48854591997859187
-0.7499666883428424
-0.6834815631396964
-0.5301239840986761
-0.38741588168142754
-0.2858295591033165
-0.3554162106742384
0.7842300582689004
0.6635933283073524
0.12735388242134482
-0.08708902567937146
-0.15047848896009214
-0.4655959351392496
-0.5531965778575229
-0.7040144177165878
-0.7867793827535906
-0.8618939055370012
-0.8241287435224423
-0.7136714250718612
-0.686782753405462
-0.5322880061451576
-0.5009612151958571
-0.4162683020651066
-0.2037146718712797
0.1344046692080653
0.8646956822102103
1.8641501240493212
2.451256697037677
3.032345288725124
