0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
-21.281822,-29.272602,-33.8392,-46.943844,-11.877565,9.892832,23.237389,19.358406,15.891502,10.69392,12.04682,13.894375,15.089214,24.333868,22.55278,20.397017,22.854092,30.377174,37.086006,35.402645,36.253113,30.366879,24.621723,23.3089,29.912752,39.292297,41.187683,36.33573,35.55735,33.469727,30.935131,33.03737,34.578133,35.431328,38.850258,40.42321,42.293674,38.06144,30.571136,34.98826,40.6332,41.68322,35.032043,29.956606,26.123165,22.87706,22.606487,23.468079,21.651299,21.745636,23.742512,22.17025,20.407486,18.205925,18.952717,18.214504,15.911308,15.24173,14.805279,13.853786,12.391418,13.330757,12.752071,9.55061,6.761322,4.617428,3.8302689,2.901226,0.79179,1.0511398,-1.0757294,1.7024918,1.3173027,-1.5337334,-1.4121628,-5.9073334,-15.778519,-12.1816025,-8.388802,-4.34111,7.5809402,13.6689
-13.366089,-28.934013,-41.153347,-57.533154,-18.11239,6.0720406,17.538446,15.600622,6.9518948,4.772703,9.489128,16.404242,24.300016,22.32088,19.684334,21.320295,19.060986,17.677683,20.598568,24.553106,26.514801,28.508617,31.882847,25.20164,29.880787,35.71064,32.801598,24.860603,24.404648,23.209654,22.066032,22.45826,23.613895,24.655895,25.023113,27.989237,33.50855,29.879633,21.785625,30.02507,33.82719,29.13712,20.965435,18.090578,14.731216,14.115463,14.130981,12.498928,11.793724,10.089802,9.477776,9.024258,7.299141,6.5261307,6.203636,3.863594,3.4352493,3.7984695,0.76996994,-1.0160828,-2.447132,-2.4735641,-0.5574875,-1.7612152,-5.98333,-7.222286,-6.726616,-8.677135,-9.623169,-9.892685,-11.071774,-11.2625885,-13.649319,-14.895866,-12.752113,-16.101578,-23.391167,-19.992558,-16.49575,-13.782135,-1.1613159,5.007225
-10.131912,-27.74104,-35.93412,-48.01535,-12.558922,6.085081,7.691532,8.165018,9.465158,14.597052,19.838722,18.263638,19.67468,21.140356,21.983633,24.643394,28.694916,27.948381,28.040112,28.175714,26.162199,23.254372,21.957102,25.469858,31.035141,36.362648,33.41721,23.268902,20.706303,18.337719,17.56332,17.830952,18.071371,19.19497,20.419231,26.943756,33.54178,29.441868,16.537704,28.339334,32.043804,27.349554,16.76478,10.058434,7.9649963,7.3226967,7.584175,6.3152924,6.356903,4.978142,4.5080414,4.4471283,4.043579,0.070957184,-1.0457115,-2.3704834,-2.3260307,-3.352337,-4.0526657,-5.745182,-8.144321,-9.834099,-11.140583,-11.207443,-10.79961,-12.000793,-12.401474,-14.92271,-16.848053,-15.244518,-17.017818,-19.975513,-21.00138,-20.227646,-19.687485,-25.45028,-25.645103,-21.459862,-16.831219,-12.244087,0.8899307,9.634621
-9.545395,-31.388489,-39.992043,-52.203587,-18.986893,0.87098694,4.7708645,5.6414223,4.6827087,11.154444,17.305517,13.619285,15.339745,17.392166,18.711721,23.049538,27.334522,24.94852,23.660114,22.958227,22.537117,18.805288,17.221989,19.796862,25.497086,29.927965,27.382229,21.638113,17.13578,15.366779,15.513958,15.609772,15.268288,16.717577,18.32821,21.765959,26.358738,22.974646,11.443171,22.12549,26.496887,23.511776,13.122139,5.916622,3.8283997,1.9119072,0.6548004,-0.6600723,-0.44867706,-1.0079079,-2.148182,-2.3592796,-3.182495,-4.2061386,-5.4458847,-7.526161,-10.705509,-12.356213,-11.509876,-10.4629135,-11.609753,-13.339127,-14.8730545,-16.380775,-18.063118,-19.673374,-20.23167,-21.857304,-23.587803,-24.63916,-25.255325,-25.582108,-26.517101,-28.364403,-29.395363,-33.52517,-28.998901,-24.539597,-19.878834,-15.427734,-2.7971191,6.8651123
-4.2810287,-20.964783,-29.999352,-41.737797,-8.538216,10.447964,17.090492,20.242176,20.259941,24.160648,30.520466,31.46258,31.533009,29.067318,25.227049,24.82208,27.122269,25.7231,26.52935,37.43165,43.51221,42.965816,40.221092,38.24015,41.864223,43.280083,40.769238,34.654778,31.240717,29.798374,31.194319,30.207493,31.570807,31.777826,32.16155,38.90564,44.972794,40.63879,24.212282,32.485573,41.15271,39.87497,27.37723,21.351532,19.738468,18.672363,17.977966,16.022186,14.202332,12.624245,12.023594,10.873371,9.525459,9.094551,7.881939,4.193489,0.8585205,1.3902588,1.6241951,1.176918,-0.82086945,-2.5984344,-1.7414856,-3.0214386,-5.871502,-4.3080635,-7.488346,-9.907455,-7.3823013,-8.520775,-12.145287,-12.673439,-14.115746,-14.651569,-15.565384,-18.389603,-14.6173935,-11.0242,-8.261353,-6.721695,1.7596893,9.627762
-0.49604797,-18.279247,-28.546791,-40.987034,-9.268543,15.294659,19.768456,20.126595,21.649702,22.928793,27.374273,30.054737,31.613367,30.05231,28.410223,29.835882,29.810186,30.432974,32.23033,40.00423,44.914062,44.475105,42.696156,39.704872,44.7802,48.2826,46.475075,39.843346,36.044193,34.974358,32.887493,33.49006,35.563522,35.879246,36.197006,41.89746,47.431408,44.54532,29.53761,34.052513,41.159378,40.17766,29.38993,23.17957,22.882622,21.503136,20.825256,19.081646,17.717884,16.690922,15.612007,14.464146,12.795956,10.084312,8.874943,6.5696526,3.9277992,6.4066315,6.6138,3.945984,1.1311493,0.5701828,1.3011856,-0.95339966,-1.2959633,-1.917553,-5.147068,-6.567272,-4.9881096,-5.6390915,-8.380619,-9.983086,-13.731102,-15.197308,-14.690403,-13.656235,-9.740616,-6.315338,-4.078247,-3.1037064,3.988327,10.614769
0.0,-16.091297,-29.35358,-41.792656,-6.361717,18.397268,22.45092,20.305727,18.15494,17.10046,22.6108,28.40702,31.801994,30.766691,32.775,39.68963,43.223236,44.27265,42.36874,48.618694,50.21872,41.213776,38.823647,41.634842,48.987915,55.09336,53.952145,46.98687,41.09642,41.37076,41.446583,42.67104,43.33752,44.510616,46.191322,49.535625,55.302547,54.438316,39.163494,46.169247,50.571472,50.081818,40.5907,32.488052,30.541458,29.872532,27.33813,23.596375,22.88161,24.954082,22.275993,19.91793,18.33876,18.24147,19.009682,17.145802,13.2527275,13.980114,14.276932,11.666344,9.985096,8.75584,7.99712,7.0493393,7.8310394,8.842827,6.2916336,1.6081924,2.327835,1.8153381,-2.1411514,-6.58432,-5.7301865,-6.07708,-5.5952606,-3.15625,-1.3239594,0.0,0.0,-1.0384674,5.3287354,10.00766
0.0,-11.795666,-24.316235,-35.80558,0.590641,22.439001,27.073523,25.745714,24.299921,25.306355,31.116268,34.14419,37.17762,38.270714,38.952175,42.247723,44.197906,44.69411,44.925373,50.502228,52.790802,48.722374,46.947205,47.790146,54.177334,58.694836,54.8301,49.66304,47.27124,45.33098,44.13258,42.948208,41.480167,46.789726,48.80121,53.03879,59.60398,56.953617,40.735687,48.168262,51.421352,49.27622,43.21155,35.42564,30.567478,29.65596,27.714943,25.68631,25.943024,27.146362,24.890854,21.171814,21.791859,19.573872,17.544746,17.069439,15.110474,12.988415,11.570293,10.204578,11.684834,10.870586,10.101917,7.5094833,7.479103,8.103073,6.9753113,4.1075897,1.5376053,3.1684341,-0.40730286,-7.244446,-7.0843124,-6.1903763,-4.7838135,-1.9203033,-2.3613358,-1.1655197,0.0,-1.31781,2.003357,7.8696365
0.0,-4.7980347,-13.459591,-22.30986,13.854301,35.988914,38.346844,37.480274,36.2234,40.102825,46.957924,50.41825,47.71067,46.22912,43.93222,43.739117,44.569267,43.153656,46.61253,54.603844,55.20399,51.548935,50.764343,49.572784,54.44568,58.191956,55.866676,48.758633,46.27527,45.459217,43.177597,42.747295,46.40044,49.63309,51.44069,57.435562,64.90013,62.186714,41.341652,45.424522,57.173286,56.759285,45.06893,33.795097,30.223713,28.72377,26.898273,27.026535,25.27924,25.983978,26.317825,23.22873,20.651775,17.417053,14.878365,10.806992,10.28344,12.463673,11.066975,7.3734436,7.4922943,8.847595,9.607208,4.370476,3.7242203,4.2896423,1.7401276,1.195343,0.6996231,-2.2925568,-5.6240005,-7.7414246,-7.4000397,-6.2463074,-3.5821533,-1.5022659,-1.3622589,0.0,0.0,-2.0562363,1.9471588,8.782013
0.0,-3.2361298,-11.563808,-19.38765,14.854633,38.288265,40.92447,37.97578,37.616592,42.54841,49.135124,52.379875,50.905357,49.449432,47.819214,51.841423,54.548645,52.694588,51.32612,54.89911,55.364517,48.39765,45.810257,47.23429,53.491817,58.695366,57.129772,49.129105,45.1623,42.245964,39.32495,39.472534,45.252373,50.334126,49.71266,54.18385,60.02117,58.185966,38.877983,48.780582,58.49105,56.47039,43.811543,33.384758,28.026608,25.907341,24.331543,20.860134,22.376102,22.769886,19.889332,16.312946,15.588749,14.456028,13.731285,12.207611,8.421944,8.70488,9.713623,10.013405,5.973854,5.8013916,5.001213,1.1216049,-0.24365997,-3.041069,-4.720291,-6.455223,-4.30896,-4.7894287,-6.1418076,-7.0662155,-7.1843033,-6.4297943,-3.9419022,-3.5529404,-2.121109,-1.5546799,-1.5430756,0.0,3.588211,8.066742
0.0,-6.40271,-17.195133,-27.891071,0.22896957,21.457539,27.17285,26.465664,27.490072,28.744461,32.02771,34.167755,38.14247,39.343872,39.149765,41.216553,41.58985,42.677887,44.596214,50.798317,53.84793,47.57772,42.515095,42.064857,51.491024,58.59942,55.64288,46.887505,42.096886,39.323753,36.97051,36.37914,42.00606,45.07548,48.049683,52.99976,58.66233,54.7648,35.53302,47.385956,54.27748,52.765007,41.200226,31.663082,24.626682,22.46254,21.12967,20.416813,17.737518,16.147655,14.828449,12.493343,11.53603,9.992222,8.151123,6.9030533,3.9444122,1.8143234,2.0911942,4.3624954,3.4250793,2.3729706,-0.48705292,-5.657654,-7.79924,-8.514046,-8.608467,-7.523407,-7.596596,-7.325981,-7.3840714,-7.8543243,-7.630081,-7.305382,-5.5709686,-3.315216,-0.71539307,0.0,0.0,0.0,2.965561,7.436035
0.0,-8.488853,-20.01567,-30.711575,-7.9723206,15.276791,22.799322,22.46221,23.724855,25.364021,28.698856,31.776691,33.65432,34.24711,35.271507,37.349266,37.27547,39.935867,41.887554,48.55498,51.179794,44.056305,37.9078,36.5736,45.923325,51.446762,48.2892,41.376785,35.86863,32.555477,29.703957,30.086506,35.235397,39.61006,42.966835,49.830856,56.334347,52.91581,32.709526,43.639072,49.663597,48.307167,38.53663,27.844406,16.97725,13.783829,11.778503,11.285088,9.326984,7.485676,5.680599,3.9763184,3.088997,2.6651611,1.0127487,-1.4468689,-2.9285736,-3.5309296,-6.8027954,-8.9279785,-8.718689,-9.134628,-10.790543,-10.511505,-10.707031,-11.865486,-12.345238,-11.565063,-11.375504,-10.675705,-10.551437,-11.086693,-11.073944,-11.035919,-9.194931,-6.786873,-4.1853714,-1.5053253,0.0,0.0,2.2290192,6.6549225
0.0,-8.360153,-14.858696,-20.854473,10.3156395,33.649548,36.440147,33.668335,32.309204,34.429676,37.264183,37.038475,34.28025,32.027122,31.746706,34.722656,34.971504,34.566597,37.899254,47.032238,52.894905,48.833214,40.040646,38.800007,45.995445,46.936974,43.24211,36.22841,31.298347,26.372269,23.250492,20.640762,28.69566,34.935318,38.130844,43.800873,50.533386,47.167652,27.838882,38.71544,47.232765,45.944054,34.72713,22.700352,9.807274,3.96035,3.7948189,4.9268036,1.8597412,-1.6580887,-4.3193398,-6.5855217,-7.837494,-8.605957,-9.73069,-11.139069,-12.908417,-13.977612,-14.724739,-15.941208,-15.730118,-15.458252,-16.01698,-16.34225,-15.837685,-15.418739,-15.4637375,-15.706268,-16.02599,-15.785156,-15.862968,-15.780106,-15.625931,-15.882484,-14.148361,-10.14991,-6.6017303,-2.7785568,-0.4368286,0.0,1.6692505,6.111267
0.0,-12.233856,-20.519394,-26.01447,8.784267,31.423384,37.000114,35.44036,34.184128,35.38443,37.472115,37.95556,37.35385,35.03978,32.36178,32.881126,34.21102,31.612257,31.404396,39.834446,43.156395,37.806313,31.624224,36.13728,45.93203,48.83129,45.777332,37.619415,31.993387,25.298328,20.231102,20.583672,27.672737,33.84646,38.95439,44.716866,51.06044,47.622723,27.126022,40.37621,49.986298,49.11235,35.27917,21.510296,9.420662,1.4908981,0.12779999,-1.9760857,-3.958847,-4.7661667,-6.26952,-7.5665207,-9.32473,-12.578918,-13.706238,-14.790424,-16.143646,-16.647217,-16.230827,-16.297825,-16.287361,-16.058334,-16.629578,-16.834316,-16.292534,-16.077282,-15.940399,-16.333462,-16.663189,-16.22681,-16.0512,-16.17648,-16.275253,-16.537922,-14.751816,-10.316483,-6.431717,-3.0051575,0.0,0.0,1.3949432,5.7676544
0.0,-7.3814926,-15.196239,-19.633175,11.727158,36.73482,45.339302,47.429092,47.650406,47.91068,49.036224,49.987907,51.36575,51.34388,49.550987,48.524246,43.581978,38.493122,38.65325,45.53792,46.70037,41.278877,36.10951,41.38212,52.70645,57.825737,56.096474,48.13749,40.054504,32.456142,27.68187,27.980648,34.19942,41.386032,47.835625,54.006737,58.257027,54.804276,36.045177,49.693493,54.698586,52.871834,42.939754,32.154255,19.34937,6.917038,4.249588,4.3266144,3.6366425,3.3783722,1.791542,-1.2537689,-3.3394089,-5.8290024,-7.116844,-7.7714844,-7.626877,-6.876114,-6.596573,-6.9303436,-6.926895,-6.5759125,-7.282364,-7.511368,-7.0524445,-7.2214966,-6.610977,-7.039383,-7.572586,-7.0124893,-6.495987,-6.8382187,-7.057907,-7.2479706,-5.8184967,-2.5216675,0.0,0.0,0.0,0.0,0.72901917,5.139328
0.0,1.5714264,-3.1046295,-9.763916,17.511703,39.39511,47.397507,49.317352,49.685394,51.014606,54.392708,53.459747,53.516983,53.363174,52.08959,54.979607,51.824165,47.85388,50.175014,55.38285,55.89189,50.578217,43.703552,49.58204,60.187912,63.808178,60.0952,53.428505,47.29504,37.470207,30.647034,30.254059,40.06745,51.082092,58.655827,60.10819,62.667984,57.95515,39.42503,52.43945,60.728813,60.377174,49.428677,38.08866,25.843456,10.448608,5.8255463,5.7098083,4.5649033,2.0090256,2.1306915,0.7877121,-0.38337708,-0.71925354,0.41630554,-0.5382385,-1.8188934,-1.9335785,-1.7777023,-1.3117676,-0.29473114,0.0,-0.30529785,-0.80140686,-1.5165787,-2.6205902,-1.6370544,-1.9455032,-2.3381119,-2.3123093,-1.4825974,-1.1407776,-0.79416656,-0.89764404,-0.03665161,0.0,0.0,0.0,0.0,0.0,0.30356598,4.695526
0.0,-5.3599396,-7.999771,-7.361618,20.854664,41.453033,47.028236,48.63411,48.707577,50.34713,51.450443,49.92153,50.938324,54.24145,50.50161,51.813698,53.26548,48.770947,49.973724,58.058754,58.61611,51.02639,43.869713,49.802704,62.484093,67.88507,64.96337,56.368607,47.348972,37.256912,31.93283,33.293594,44.27538,52.68344,58.255867,61.77956,64.52708,60.86637,41.359344,48.516613,58.358784,58.301956,49.34398,35.71425,22.972492,9.856827,7.587517,5.526169,2.5214005,1.5839691,1.9023972,1.5602112,1.2043152,-0.19923401,-0.67248535,0.84711456,0.0,-0.5000763,-1.061676,0.0,0.0,-0.26783752,0.0,-1.0290451,-2.019165,-1.426178,-0.8508911,-0.46347046,-0.034446716,0.0,0.0,-0.6646576,-0.691864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7283936
0.0,-7.4915314,-12.924179,-14.111359,17.012997,39.24295,44.730442,46.926544,46.929245,47.66913,49.468407,49.29342,49.644684,47.236565,43.52766,44.982216,42.744205,37.055332,36.27216,42.916183,46.626846,43.87458,36.864254,43.279884,57.737034,63.297405,61.289192,53.71871,42.746674,31.614365,23.1517,30.901096,43.087128,49.70291,52.72838,56.659172,61.945774,58.777237,38.42852,44.046986,54.33922,55.439926,46.367992,30.501701,16.369476,3.8727722,1.0876923,0.22756958,-0.08981323,-1.0711136,-2.3491974,-3.276413,-3.05056,-4.271248,-4.9165955,-3.581482,-3.4735184,-4.408455,-4.6319656,-3.566452,-4.081375,-4.2014008,-3.8268585,-3.8960571,-4.2468033,-4.773056,-4.7956543,-3.8876495,-3.968155,-3.8456879,-3.9257736,-4.9655533,-4.1354065,-2.905014,-2.240921,0.0,0.0,0.0,0.0,0.0,0.0,3.092163
0.0,0.0,-4.7817535,-8.557434,15.399593,37.84504,45.385597,45.952312,44.75888,44.542973,46.230896,47.34142,46.17022,44.92733,42.16388,44.653793,45.07521,42.623764,45.80461,57.41706,61.3143,54.950348,43.30886,49.35571,61.124092,66.23581,65.30861,56.55421,47.450645,36.0067,25.397053,38.669754,53.98523,57.50909,59.70156,61.26877,65.22689,62.128887,43.4202,48.842476,59.681385,59.493057,49.595192,37.021515,22.129356,8.014618,5.113205,3.7438354,2.1548004,1.3065567,0.665596,0.29927063,0.296463,-0.42066956,-0.32403564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6554794
0.0,0.0,-2.2895508,-7.1750183,14.274395,35.373787,43.295403,44.141674,43.685154,43.905445,46.121475,47.285553,45.639214,45.587273,43.68945,45.728172,46.39594,43.387817,46.281345,57.86487,61.12919,53.66616,40.193108,45.80007,57.007504,61.69615,59.257133,51.42154,42.121826,30.878082,20.125725,31.650177,47.228333,49.226593,50.59421,56.91904,62.966827,59.493607,38.53008,46.47534,55.65693,55.522778,45.55007,33.49948,19.626667,3.7188034,2.8423767,2.8355103,1.599266,0.13816833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84213257
