Spectral_Bandwidth
-0.15579466370706846
0.2726930459039983
0.31594219964775516
0.10505901984322552
-0.021494396729093077
-0.044541644459492866
-0.1051779597538552
-0.21162625118373846
-0.2472661417121897
-0.47283373080259755
-0.8835198916163463
-1.0126799656533116
-1.2100038730467104
-1.293829980440341
-1.4719825248936353
-1.5748596334068532
-1.7360781126146707
-1.7894263550880132
-1.9899799608157134
-1.8051897342190035
-1.7346129996375295
-1.8111794056809076
-1.7159585760401965
-1.6337115018943675
-1.1960850604623388
-1.0107167942556545
-0.9035486722068783
-1.095499613098061
-1.1167524745468953
-0.844763265192552
-0.7097074139597453
-0.5355892536296468
-0.5251726178788074
-0.6532981190076884
-0.573038267610675
-0.37645511921553565
-0.502518062436784
-0.36077973079137793
-0.21904129359522748
-0.0731830662830618
0.03438597820294528
0.3018520681819882
0.020308819319573117
0.12669445884879982
0.10700140253908814
0.09211733122860763
0.14738408574027037
0.27813711223959764
0.30661539146108774
0.5698055808879383
0.5498673798799163
0.6072389609556896
0.7581821632863276
0.7284603342168574
0.7908957910603265
0.9983878128099981
1.036030154718454
0.7254283535064485
0.8832886426980249
0.6230805394244683
0.8823584992281991
0.8537703785557104
0.8646852542579161
1.1331509842754637
1.1216874511694048
1.1326903295956048
1.1166574181979476
1.1299971028687357
1.0806602218835217
1.123471105699119
1.0902458840102525
0.9976475456619424
1.01922743947504
0.9468541048844761
1.0902950095945638
1.157183099259899
1.0765554908544115
1.0235875127519198
0.9980151503398259
1.1936855662749268
1.214728829861317
1.1805506126209155
1.200851345430093
1.185898701196607
1.0768244533870304
-1.7232412284122993
-1.9289987619574893
