0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0012940553,0.13914831,0.06637711,0.006171408,0.0010414775,6.326218e-05,7.3677857e-06,1.1358323e-06,4.826593e-07,1.4765413e-07,6.9518975e-08,1.330954e-07,1.953091e-07,1.2529634e-07,1.2560832e-07,1.7529865e-07,1.04504394e-07,9.00946e-08,4.9620525e-08,6.377867e-08,6.65528e-08,6.136064e-08,5.8363906e-08,2.1547223e-07,1.465142e-07,2.2234127e-08,2.4958622e-08,2.2833472e-08,1.1560922e-08,7.0965016e-09,1.1287389e-08,1.7846691e-08,1.6561353e-08,1.23640485e-08,1.0138122e-08,1.4319309e-08,1.0087465e-08,6.48573e-09,9.420275e-09,9.886438e-09
0.0051465007,0.32523328,0.20158823,0.007610984,0.0010702352,7.699319e-05,5.0190097e-06,1.5772263e-06,7.355294e-07,1.0034827e-06,4.1131614e-07,1.7985897e-07,2.8928335e-07,2.7919242e-07,4.6970225e-08,7.1332096e-08,1.2041224e-07,7.8351015e-08,3.934867e-08,5.9836275e-08,8.7821604e-08,4.5722246e-08,5.149738e-08,1.6653077e-07,1.041512e-07,5.4959973e-08,3.6665753e-08,2.4444446e-08,1.7773443e-08,1.616993e-08,1.8607222e-08,2.567666e-08,1.2482335e-08,1.5454477e-08,1.521153e-08,1.1861228e-08,1.2785278e-08,1.551683e-08,1.1328363e-08,8.40432e-09
0.015771471,2.3600903,1.022726,0.008090855,0.0005493585,9.926221e-05,2.4754509e-06,4.5290216e-07,4.8492274e-07,1.0339742e-06,5.2846076e-07,1.3576044e-07,2.3168994e-07,1.9263555e-07,1.0899575e-07,4.923519e-08,1.6137772e-08,2.9074638e-08,1.0187254e-07,1.3271371e-07,7.634731e-08,3.1255535e-08,7.0974316e-08,2.219875e-07,2.3392234e-07,5.0368516e-08,4.0958437e-08,2.1324047e-08,1.3637184e-08,1.5007341e-08,1.3621079e-08,1.45201025e-08,1.6168011e-08,1.0183547e-08,1.619583e-08,2.0026993e-08,1.4154775e-08,1.2421255e-08,9.089412e-09,9.042241e-09
0.013443375,0.78539056,0.46515977,0.010454057,0.00019824538,1.4126201e-05,1.3474335e-06,4.2817044e-07,4.915051e-07,3.4651075e-07,2.8690883e-07,1.0473353e-07,9.860682e-08,1.6644185e-07,7.8108094e-08,8.278225e-08,4.1883837e-08,7.200604e-08,7.5733716e-08,3.7156127e-08,4.3791445e-08,4.7045752e-08,4.0022826e-08,7.4263866e-08,1.1955053e-07,3.6288835e-08,2.3951245e-08,2.2054309e-08,2.0903379e-08,1.1505891e-08,1.595561e-08,2.2266299e-08,1.752003e-08,9.451264e-09,1.1954932e-08,1.7675186e-08,1.576698e-08,1.3957038e-08,1.2370732e-08,7.3363817e-09
0.008627735,1.227257,0.5207853,0.0320376,0.001003316,1.2570697e-05,2.8339136e-06,2.0949385e-06,1.4788303e-06,9.986586e-07,6.462667e-07,4.7538452e-07,2.3797654e-07,1.12916666e-07,1.17306875e-07,2.4989157e-07,2.4403425e-07,1.4624844e-07,7.96976e-08,8.539863e-08,7.2376565e-08,7.632138e-08,1.0902077e-07,2.1103999e-07,2.3910067e-07,6.810253e-08,5.9411143e-08,3.882962e-08,2.1329484e-08,1.0043508e-08,1.5104286e-08,1.2409103e-08,1.899362e-08,1.0052594e-08,1.0328459e-08,1.2638626e-08,1.5525165e-08,1.4205082e-08,9.272979e-09,6.7796093e-09
0.0253001,1.7845784,0.77516204,0.0306199,0.0004582923,1.1919043e-05,1.9501324e-05,7.5771504e-06,1.2832377e-06,1.2728445e-06,4.847926e-07,3.4991433e-07,3.881458e-07,1.0737714e-07,1.8921439e-07,2.7353948e-07,3.319908e-07,1.7865524e-07,8.973445e-08,6.617161e-08,5.2946923e-08,1.2136603e-07,7.188101e-08,7.807508e-08,7.2398606e-08,4.494095e-08,3.2869913e-08,4.120334e-08,1.8110942e-08,1.600334e-08,1.3207307e-08,1.9146414e-08,1.9280256e-08,1.2920914e-08,1.5355727e-08,9.321871e-09,1.670114e-08,1.6393166e-08,1.1224495e-08,6.0512204e-09
0.020971976,0.9703671,0.41751355,0.02823681,0.0025755584,0.00040488472,0.00044512673,4.464219e-05,5.735426e-06,3.2401226e-06,1.4823827e-06,1.585852e-06,6.874467e-07,3.3436442e-07,4.9052403e-07,3.969276e-07,2.817963e-07,2.0569999e-07,3.750778e-07,5.905147e-07,1.4609344e-07,3.0931852e-07,4.207589e-07,4.924683e-07,2.430656e-07,1.10016934e-07,1.7454136e-07,1.4081999e-07,1.1003208e-07,5.2436178e-08,4.858225e-08,5.637513e-08,4.3976616e-08,4.899055e-08,3.239534e-08,2.3016467e-08,1.5428418e-08,1.3853953e-08,2.1521453e-08,9.608322e-09
0.031639513,0.44725826,0.2309386,0.009349672,0.0004905259,2.0423558e-05,1.4196866e-05,2.5121158e-06,4.7011733e-07,3.2290396e-07,1.17033665e-07,7.021879e-08,1.3815082e-07,1.1856127e-07,1.7478399e-07,1.2269845e-07,6.371316e-08,2.884241e-08,3.5931652e-08,4.1808637e-08,3.714205e-08,1.0155494e-07,1.4464071e-07,2.1800955e-07,1.8904188e-07,5.6745762e-08,4.7455234e-08,2.7426696e-08,1.9361792e-08,2.154082e-08,1.7024348e-08,1.7885606e-08,1.0738507e-08,1.7676474e-08,1.43355985e-08,1.1978474e-08,1.6615488e-08,1.0286865e-08,1.0508928e-08,7.866051e-09
0.008865446,0.75842524,0.25947374,0.019781832,0.0073965564,0.0015392718,0.00015071337,8.632034e-06,8.3426414e-07,4.8555677e-07,1.0891074e-07,1.3641498e-07,5.5555684e-08,1.3737034e-07,1.271714e-07,2.4276594e-07,5.6411203e-08,6.103801e-08,4.4676465e-08,5.0745513e-08,4.4864812e-08,4.434649e-08,5.6673436e-08,1.0119133e-07,2.4798445e-07,1.297573e-07,8.113253e-08,2.988921e-08,1.4875684e-08,1.6529079e-08,2.2135332e-08,1.7259314e-08,1.4730239e-08,1.4101247e-08,1.1094882e-08,1.3571109e-08,1.3217321e-08,1.05923945e-08,6.998402e-09,6.1991874e-09
0.04112214,1.1386456,0.40810803,0.07601156,0.011123978,0.0012053521,0.00018217659,2.3149012e-05,5.0865324e-06,1.3820314e-06,7.114105e-07,3.638413e-07,1.0474207e-07,5.4321487e-07,4.2158715e-07,5.711911e-07,2.7584443e-07,1.2345743e-07,1.3373248e-07,1.5871886e-07,1.0419636e-07,1.0858729e-07,2.3602756e-07,2.6842534e-07,5.1992026e-07,2.9165014e-07,1.2860598e-07,3.8615866e-08,2.3177702e-08,1.8187718e-08,1.6747132e-08,2.3542434e-08,2.006351e-08,1.4505292e-08,1.1370686e-08,1.4083183e-08,1.5444874e-08,1.5129608e-08,1.2065815e-08,1.1858213e-08
0.0047898665,0.37568748,0.17713372,0.012002952,0.00037916034,4.7094967e-05,6.8662143e-06,7.878941e-07,2.9986538e-07,2.2374371e-07,1.729004e-07,8.187518e-08,2.265941e-08,4.6902365e-08,8.037371e-08,4.1101984e-08,1.1114468e-08,3.189217e-08,5.20711e-08,2.461108e-08,2.0258927e-08,4.1673772e-08,4.6536258e-08,6.7060846e-08,5.8431624e-08,4.207089e-08,2.049924e-08,1.1410781e-08,2.0551747e-08,1.5604215e-08,1.4803165e-08,1.2286854e-08,1.0348901e-08,1.0188818e-08,1.2447946e-08,1.0894985e-08,1.524479e-08,1.5147954e-08,1.3549749e-08,6.4221455e-09
0.03553411,3.1484404,1.7916151,0.11683885,0.0032000905,0.00049365865,0.00016745407,1.3773384e-05,4.1415246e-06,2.4578164e-06,3.0164938e-06,1.7097457e-06,3.0852766e-07,5.738925e-08,1.2913577e-07,4.169603e-07,2.4722846e-07,1.9950818e-07,2.136961e-07,1.5410913e-07,1.6545927e-07,1.5221353e-07,3.0815085e-07,8.6806926e-07,9.281104e-07,7.430408e-07,4.2886316e-07,1.0074212e-07,1.6686938e-08,3.2008675e-08,5.1431787e-08,3.8958827e-08,2.5654533e-08,3.8183632e-08,4.3175056e-08,6.035575e-08,2.8924367e-08,1.4527327e-08,1.05356e-08,9.260948e-09
0.16270533,2.4476254,0.5930582,0.046149455,0.023757335,0.0071713934,0.00038828462,1.5520665e-05,2.6108203e-06,1.6560936e-06,2.1501073e-06,1.2437488e-06,7.383861e-07,3.979742e-07,3.091319e-07,1.6492078e-07,2.1464547e-07,2.0917432e-07,7.938463e-08,1.1000421e-07,1.4440757e-07,2.7497205e-07,3.1252966e-07,6.602641e-07,6.567079e-07,2.2078845e-07,7.767253e-08,8.969064e-08,3.632241e-08,3.1991867e-08,3.136539e-08,4.012805e-08,2.9741773e-08,1.764181e-08,1.0675501e-08,1.5514063e-08,1.6913745e-08,1.990405e-08,1.1641838e-08,1.6531486e-08
0.055273876,1.8505969,0.53457487,0.0032808394,0.0006244582,0.000116681935,1.3890479e-05,4.8064135e-07,3.325879e-07,2.4815228e-07,1.3143739e-07,9.493219e-08,1.12489374e-07,9.102856e-08,9.3499196e-08,4.6180254e-08,5.851927e-08,5.5960854e-08,3.4280824e-08,4.9342436e-08,3.6229324e-08,3.512936e-08,4.0979742e-08,1.06176195e-07,1.1792933e-07,2.137104e-08,1.4079088e-08,1.4411399e-08,6.516031e-09,9.721522e-09,1.9705954e-08,1.7140584e-08,1.5067595e-08,1.2514701e-08,8.771748e-09,9.84589e-09,1.0954547e-08,8.451977e-09,1.0954419e-08,9.662011e-09
0.0064904955,0.4879728,0.13891886,0.001954983,0.0004911912,5.2181378e-05,3.067928e-06,4.1957531e-07,3.4498385e-07,1.1182856e-07,1.4492676e-07,1.04426874e-07,3.552519e-08,1.0861143e-08,6.58495e-08,8.38489e-08,4.827549e-08,1.0946357e-08,2.7554426e-08,4.383016e-08,2.9615641e-08,4.0797875e-08,3.7765155e-08,4.1242636e-08,3.123109e-08,1.990967e-08,2.3427145e-08,1.8036955e-08,1.0089225e-08,9.922745e-09,1.4921147e-08,1.0440944e-08,1.4043383e-08,7.854914e-09,8.582838e-09,6.657499e-09,9.947656e-09,9.470446e-09,6.939996e-09,9.894682e-09
0.13596383,1.2973745,1.094139,0.2309625,0.0063275327,0.00059203256,7.1234026e-05,2.85151e-06,7.9277316e-07,2.4307935e-06,2.1404858e-06,5.773144e-07,5.036403e-07,3.9312022e-07,7.2600693e-07,1.1658387e-06,5.979224e-07,1.7318706e-07,3.7802187e-07,2.8331849e-07,1.8662358e-07,5.4873135e-07,2.6251882e-07,6.125019e-07,9.548045e-07,1.8219316e-07,2.1879416e-07,7.977023e-08,6.675225e-08,7.879424e-08,5.6138404e-08,5.694403e-08,5.6179424e-08,3.496473e-08,4.0515538e-08,3.4875264e-08,3.1693364e-08,1.9219206e-08,1.0511503e-08,7.51877e-09
0.022073193,1.3142892,0.4261467,0.0014068715,0.00044614315,5.289787e-05,2.1430428e-06,2.790202e-07,5.1634032e-08,7.725501e-08,6.5465784e-08,6.8123555e-08,1.134039e-07,5.430464e-08,8.164004e-08,4.7155655e-08,4.7176503e-08,8.139928e-08,2.8881685e-08,2.9092657e-08,4.0784276e-08,3.7659188e-08,1.8913969e-08,4.7874412e-08,1.7774356e-08,2.4683606e-08,1.5179236e-08,1.2338224e-08,1.1855155e-08,1.5489226e-08,1.3360019e-08,1.3803353e-08,1.3144638e-08,1.2966579e-08,1.0519668e-08,1.1011315e-08,1.6444924e-08,1.3901272e-08,1.0049358e-08,5.224846e-09
0.08632163,1.6587067,1.2068901,0.15711316,0.0238724,0.0039035338,0.00031830947,4.9224636e-06,2.1716905e-06,3.108761e-06,9.1881174e-07,8.522095e-07,1.199461e-06,1.2338021e-06,5.6836177e-07,1.7683597e-07,2.0585716e-07,2.9329823e-07,3.5879123e-07,3.6830355e-07,1.5782453e-07,1.702661e-07,3.4501042e-07,5.15154e-07,1.0249659e-06,1.2111368e-06,5.8986456e-07,1.0260537e-07,5.5752942e-08,4.703215e-08,5.1601315e-08,1.0220715e-07,6.3352154e-08,2.6980986e-08,2.0838677e-08,5.139058e-08,3.7198127e-08,2.5094266e-08,1.22502986e-08,5.9051235e-09
0.120229155,2.6715314,0.5893447,0.009637659,0.0011314985,0.00022014532,3.8874155e-06,4.2290304e-07,2.1749808e-07,1.0564338e-07,8.6696936e-08,9.1485774e-08,2.4506544e-08,6.7919835e-08,8.864885e-08,4.0805695e-08,1.2121778e-07,1.6387236e-07,9.7024234e-08,3.548662e-08,2.9135425e-08,4.4883016e-08,6.1596076e-08,9.185832e-08,1.5907698e-07,3.9562313e-08,1.6539811e-08,2.1221632e-08,1.4863744e-08,1.5311263e-08,1.7131438e-08,1.5413024e-08,1.4799527e-08,1.1639252e-08,1.0852695e-08,1.1346197e-08,1.12712595e-08,8.795087e-09,8.519048e-09,6.057918e-09
0.069433905,1.3528016,0.8419565,0.30049998,0.07580225,0.0091219805,0.000254668,2.9323005e-06,4.7551555e-07,2.2637032e-07,7.731449e-07,6.720487e-07,8.419554e-07,6.309075e-07,4.6881553e-07,1.7414621e-07,1.3430892e-07,4.137853e-07,4.089849e-07,1.9210694e-07,2.3058169e-07,3.4131898e-07,3.0031455e-07,5.499888e-07,1.1054283e-06,3.6227317e-07,7.020658e-08,3.437823e-08,3.885172e-08,3.112984e-08,3.044149e-08,4.2634888e-08,4.5616723e-08,2.258197e-08,3.154054e-08,2.5133177e-08,4.872504e-08,2.3008559e-08,1.2309586e-08,9.037587e-09
0.08546776,1.9439077,0.46933842,0.041218616,0.02552129,0.007936325,0.0005468733,7.508902e-06,2.7324919e-07,2.2288114e-07,1.7064954e-07,1.9307436e-07,1.4333477e-07,2.8458328e-07,6.701737e-07,7.49504e-07,5.276503e-07,1.7226358e-07,3.5548376e-07,1.17149504e-07,6.203768e-08,2.8300698e-07,4.872298e-07,5.0763623e-07,6.750381e-07,1.6205573e-07,6.4415886e-08,4.9703246e-08,1.3767233e-08,1.4074329e-08,1.4214079e-08,1.7165746e-08,1.32180995e-08,1.4445254e-08,1.2905849e-08,1.2344885e-08,1.43132635e-08,1.3249636e-08,1.1177683e-08,9.740807e-09
0.01652925,0.5120418,0.6743001,0.19019553,0.06930311,0.022482757,0.0064239292,0.00034336,1.3683396e-05,9.2718295e-07,1.1838488e-06,1.9880986e-06,1.6730339e-06,1.458903e-06,3.6281696e-07,8.049915e-08,4.024163e-08,1.4675726e-07,1.4578896e-07,1.663922e-07,3.3663986e-07,4.2780783e-07,3.3110828e-07,2.4637623e-07,2.198276e-07,2.9741975e-07,1.8556582e-07,7.343319e-08,3.4197818e-08,2.5128951e-08,2.9792666e-08,3.4741774e-08,1.7487128e-08,1.17996235e-08,1.2615176e-08,1.1486916e-08,1.9925432e-08,1.5770405e-08,2.0720522e-08,8.525835e-09
0.011824325,0.4133407,0.18051526,0.016871117,0.0061090365,0.0021693287,0.00036465225,2.0122465e-05,1.253506e-06,1.895109e-07,1.2567014e-07,1.1729997e-07,6.6713866e-08,1.12362606e-07,1.7859645e-07,2.2900821e-07,1.4669017e-07,1.8204888e-07,2.5238464e-07,2.4289957e-07,1.3576529e-07,9.840425e-08,2.318257e-07,2.2633468e-07,2.165979e-07,5.876886e-08,3.2686536e-08,2.1953461e-08,2.5027859e-08,1.2663387e-08,1.516338e-08,1.8926372e-08,1.7413207e-08,1.6430887e-08,1.5430485e-08,1.02586135e-08,1.2748619e-08,1.138649e-08,1.1942479e-08,8.6272065e-09
0.08753614,1.0988567,0.79360664,0.31707263,0.10236727,0.02829773,0.0055950806,0.0003704775,1.0957036e-05,1.9147699e-06,7.2978526e-07,4.985975e-07,2.1219002e-07,2.5003618e-07,3.0858322e-07,3.467591e-07,3.9013122e-07,3.675915e-07,3.833839e-07,2.645808e-07,1.3489752e-07,1.2128727e-07,4.4398462e-07,3.7574057e-07,3.4841415e-07,2.785135e-07,4.188423e-07,3.356458e-07,7.63926e-08,6.61866e-08,4.922459e-08,3.0845424e-08,2.5686846e-08,3.4631064e-08,2.0795342e-08,1.7207988e-08,3.23767e-08,2.463403e-08,1.6828777e-08,5.6573355e-09
0.003630857,0.9440956,0.39540517,0.012570173,0.0034799362,0.0010511536,0.00024719498,1.1570056e-05,4.6584287e-07,1.4342952e-07,4.1393446e-07,3.2052623e-07,8.6950806e-08,6.312614e-08,7.019046e-08,3.6288633e-08,3.9273615e-08,2.5557815e-08,5.3924403e-08,6.352209e-08,2.166315e-08,2.0599856e-08,6.552371e-08,1.2187452e-07,1.9733878e-07,1.1345945e-07,3.0776004e-08,2.588301e-08,2.5317833e-08,1.5827453e-08,1.9372841e-08,1.6561431e-08,1.4343488e-08,1.1424856e-08,9.2533625e-09,1.02813456e-08,1.5482541e-08,1.3306105e-08,1.0012719e-08,5.9462435e-09
0.060591124,3.9644294,1.4062471,0.099710956,0.010423621,0.003495092,0.0013889661,3.8713388e-05,3.668554e-06,1.4443102e-06,1.2971597e-06,8.16039e-07,3.4315542e-07,2.6723853e-07,1.859658e-07,1.1991162e-07,2.3754129e-07,4.2671712e-07,4.1446893e-07,2.4555783e-07,1.2343301e-07,1.4573686e-07,4.283859e-07,8.092135e-07,1.0143323e-06,4.8927546e-07,1.1325672e-07,7.5251045e-08,5.0147573e-08,2.7846173e-08,3.528174e-08,5.670219e-08,4.9015856e-08,2.1167054e-08,1.7521991e-08,1.680176e-08,2.405994e-08,1.6280426e-08,1.565758e-08,1.054016e-08
0.075862184,6.5688405,1.953587,0.032288205,0.009897819,0.0031445948,0.0004638816,1.8147193e-05,2.2070878e-06,1.3686893e-06,1.4273144e-06,1.086936e-06,4.9391684e-07,3.0288186e-07,1.28918e-07,1.3165885e-07,1.4243236e-07,2.0643378e-07,1.8252354e-07,1.0926228e-07,8.9647074e-08,2.0644167e-07,2.8204914e-07,2.4594306e-07,6.9316957e-07,4.52617e-07,1.6374652e-07,4.832347e-08,2.3127589e-08,1.4824811e-08,2.3786297e-08,4.6662098e-08,5.2559212e-08,2.5207639e-08,1.6598523e-08,1.0523242e-08,1.743357e-08,1.901295e-08,1.3227996e-08,1.1086443e-08
0.06795772,2.3194351,0.692353,0.033070534,0.0069651594,0.0033943204,0.00046711735,3.6064957e-05,5.2604114e-06,1.1283913e-06,6.842336e-07,1.8623145e-07,1.2365356e-07,1.4414954e-07,5.8335928e-08,8.26969e-08,6.826693e-08,5.6146217e-08,1.2588038e-07,1.6660161e-07,1.0659312e-07,9.178703e-08,1.5493417e-07,5.4954023e-07,1.4629429e-06,4.6040847e-07,9.9521905e-08,4.79693e-08,3.2447776e-08,2.5457682e-08,3.1863234e-08,3.8182545e-08,2.1666846e-08,1.48324455e-08,2.3192088e-08,2.21233e-08,1.6198792e-08,9.494342e-09,1.0271918e-08,8.163413e-09
0.08518459,2.3366683,1.2683904,0.05171986,0.008416196,0.002918854,0.0005407715,4.785483e-05,6.728512e-06,1.4926893e-06,5.667472e-07,9.949136e-08,6.329676e-08,1.0342352e-07,8.832773e-08,3.773139e-08,3.408585e-08,7.444572e-08,7.1398816e-08,1.0493902e-07,1.1290113e-07,5.865615e-08,1.1628166e-07,6.8417836e-07,2.0731384e-06,7.193896e-07,1.3624145e-07,5.991401e-08,2.3528797e-08,3.3876937e-08,4.4073012e-08,5.718791e-08,2.9216972e-08,9.440719e-09,1.3149713e-08,9.570692e-09,1.5723604e-08,1.9002846e-08,1.4508507e-08,1.0543594e-08
0.10158569,3.5926557,0.6663444,0.0209044,0.008158349,0.0020181867,0.00024185446,2.4492576e-05,3.1003374e-06,1.4626776e-06,1.3533133e-06,8.197199e-07,2.850312e-07,3.5072532e-07,2.1555657e-07,1.4799505e-07,3.9450647e-08,1.04201916e-07,2.0165618e-07,4.971146e-07,5.2723453e-07,4.421412e-07,4.3427505e-07,6.911731e-07,9.3721445e-07,3.544356e-07,9.6433084e-08,5.6236424e-08,2.4572802e-08,1.1048606e-08,1.8835943e-08,2.5097176e-08,2.0859288e-08,1.5262732e-08,1.2560662e-08,1.5744217e-08,1.505674e-08,2.2198432e-08,1.5395143e-08,8.748559e-09
0.12508853,9.399889,3.0534365,0.031840075,0.0012629846,0.00037953214,6.278862e-05,2.9364078e-06,1.202365e-06,6.008416e-07,3.4449556e-07,4.3925561e-07,2.644427e-07,3.3369253e-07,1.6016477e-07,8.823686e-08,5.7796214e-08,6.090099e-08,8.533187e-08,6.817138e-08,9.1789595e-08,1.0232481e-07,6.0530816e-08,1.1914784e-07,2.0158005e-07,1.1279395e-07,7.027877e-08,3.373069e-08,3.9038664e-08,2.2527884e-08,2.4076828e-08,2.3927031e-08,1.6502419e-08,8.579445e-09,1.6038763e-08,1.0436427e-08,1.0350484e-08,8.112307e-09,6.87258e-09,1.1598867e-08
