Frame_72,Frame_73,Frame_74
603.3623167548277,1380.5587017575465,826.7006372407641
688.193789624204,404.59194825462873,567.7210405900239
980.7250779412302,180.17872107697843,502.1479200568808
756.0639844499726,176.408866194994,407.29145741633346
1519.8006660522003,825.8787088612198,364.03071914428136
1597.7646334113904,605.1293642693973,1598.642470264476
981.6185640941313,789.2201443595703,1199.4026987869033
1051.659744228813,892.1711220175271,748.4274317737539
567.2491130047148,674.9508808002223,561.4353952527945
735.4722715461722,283.6045662455059,633.7136466635582
679.3604487786745,812.3401602155755,925.9676706654237
734.1480731772306,175.77239626804075,93.5970518762022
414.2775016388448,161.16146735472444,563.1525087686217
587.9919932911679,115.5315531648685,457.1005550763137
178.0730783579118,245.95407709055291,259.9154661603622
754.3951949065992,499.24480422451893,516.5827233799066
59.61124254422199,611.2039440833152,301.97021624382245
747.5983018139508,636.3959817911826,103.23972115375112
156.18523619418178,778.0765578349201,150.03009502242685
613.9778251859823,748.6692438655153,422.4846291643482
720.9704258592469,251.0637176922204,552.6073403267472
650.559314754391,181.78471697466208,506.12557045756637
523.1200320679752,251.85311185552422,498.11160135572754
503.16766766735384,310.61317252213547,293.9321183253912
501.10003089201314,350.57295385957826,241.49060051474677
483.9778583535588,337.0456983465707,247.19725435940956
473.5023446568089,319.7836394146514,267.3481587750959
464.13850845205286,322.2612816611777,268.7713540349975
447.0681163006409,317.62643183025557,273.12745373013433
435.9800281843379,322.4986195144328,277.4244028105349
420.81247759865903,312.3549038493134,280.5406301160405
423.4851668260993,316.1486212762186,279.8333606549049
419.76669448209395,313.3201886546643,294.34449711105395
418.3953284815312,321.8883297775018,298.5519857019254
431.5168622419604,326.4585335756748,302.08201191347933
411.85156008274413,326.3759380687362,345.0130196210236
505.3326035825484,366.8671293679536,288.4344768310241
148.9148066505263,499.13939229253003,611.7801584603635
409.6759829202072,550.8975497796927,482.1718657285158
521.1298492915619,458.21472960890816,415.0992938156223
702.5682565004987,226.17461595218785,378.6179464698605
982.3303806893254,629.6429693350464,497.68204059261456
487.28284230998315,274.607564919934,264.620122875996
469.26570267920573,274.9649437000622,54.080377446142236
412.0819781369275,256.1397727593588,141.46388854639872
436.0498355189966,267.677094406492,204.18542072673353
286.8962241921466,486.7723634748323,252.3897450419335
714.0247232282255,583.799430439598,218.24527125294605
1214.8184857284566,112.33158136748698,647.8122024022148
752.3396913248841,543.8381314254177,482.567212778419
1343.6848216331143,1282.592911055724,681.0902077414114
355.0621082481069,530.4230414708591,466.6015663005533
505.2076234449642,685.6359787695055,672.7306640563355
456.0250832479029,133.7267839931443,258.0197171330397
161.76743947892436,547.7211455386177,422.89071404404405
1852.45763826671,643.8424681911358,605.8356734427459
973.6369469086774,1702.4920481745146,1847.3701131373155
2527.1229855792812,1235.1885831780228,371.62923443468395
436.6796886950409,1911.7046772129581,665.120059743819
3096.833569733987,1761.876689490267,1205.7194340859153
451.1546859070281,1636.8087230408885,1045.2877836229738
1867.4853969550932,1392.0910834599065,1435.3675118053998
2783.2902330415995,2906.1894386781623,1017.4976191435263
1245.0507118010526,1716.846615451274,1779.115509766947
1152.1998023003398,2556.505766779766,983.5827605727313
1882.3771344013303,650.1027372938598,1849.7126068953846
2109.669589528012,1940.2285196907867,353.54796339841033
2138.676081901351,1996.019090107632,2131.5326941551584
150.08459691266694,190.262402864126,752.8624830141121
463.1352596433719,400.68179946964705,808.1624599066507
745.631187849898,1102.3885436558294,764.4315121084137
1334.1357703527747,1090.5450400137254,947.1809915611573
311.23406168435935,395.1869568800851,367.8929309093585
297.6478893543058,208.01471378895354,105.39744619173692
243.23839673278005,573.4675054170027,258.6092165339475
1597.2115699191484,857.3390631357101,384.8699779161655
581.1496065496375,254.19021537957536,341.0235027379821
337.22089442678845,65.94855449359615,254.014615564815
320.76974156322757,107.09482250282063,307.65923591349485
312.54516703210123,152.5248589388732,241.46756599439078
355.4431110009676,166.38222899291293,169.09866384311786
539.6402167097214,291.8161012051034,276.21503251347656
1512.8418376731347,840.0101445007846,611.026041245021
1451.0977145340648,1047.33638334609,776.3101766225632
14.263998732004005,395.47018020666786,460.6102093908892
1381.4943002048765,1338.0247377411163,723.1324792814104
244.2090881384521,313.59672655720766,1585.351439904283
1290.1423281371801,1159.343475014905,104.68911360756178
472.7463642034312,994.1514595417468,34.28609896672816
2054.358856155143,785.0957080980587,1170.54048810375
1191.6781242110126,811.0603249109054,857.4667157501531
331.038926403651,1326.96655121615,685.562421143436
215.97998268144056,262.7321989409928,692.3786958926719
181.72837281646613,540.9064526336667,189.42399671554114
749.0119205420361,591.0256152274075,493.5053438728435
369.8854561200275,327.42198433155255,360.5612104031843
335.3175355969277,665.0806781768479,318.68898873362906
585.7171603526668,459.2454771434647,226.41404431276146
155.80428178602136,293.8440215862536,488.31047376034866
718.3427638448933,1086.5806216926162,310.06236520157944
898.1249642769503,570.8131317561138,684.3570878669238
1056.225608674969,1061.1776002467716,265.7060843300997
639.3378935904207,512.0130829044215,837.5157091360835
279.29376099208673,661.2579176910608,503.062638387583
937.4044752674318,319.9189580835468,163.6778947482876
827.7864168500283,185.59800346540266,186.6086258773558
474.11201701179107,201.88059491141772,207.82375687181462
329.8249878206213,424.3704246688846,465.72789727284464
14.46325334609685,459.0765859909905,326.89908674108153
233.80144442742022,190.91351480720368,98.69165420068727
428.12447674110757,223.26126526746046,133.36109552730184
496.8207416284517,264.6291733540306,146.19212042758397
359.00283139669193,257.1039579643779,151.6250827637323
292.3462342989107,439.9588571576482,298.9825336318031
221.15893742956783,167.99745171130837,143.45285534524294
414.5034193101174,198.49693398581604,130.43297554928674
674.2508748680084,138.63275192243222,150.11296029532184
427.38323202307714,114.6782294447241,140.07546780404104
129.32190919635326,160.43724627056474,142.40952458917394
253.11714609776456,185.00439855559108,141.77199084844264
410.66003098928314,167.196251290636,136.59070075491016
446.2904069523807,152.8169474747289,144.407496753487
232.9504798670843,110.50728078925432,130.72588853536308
112.32435620304955,69.20801731192863,146.13368767104276
501.50664862295446,301.2046961163329,211.2167002301262
423.1467121024942,281.952275012027,360.90429486336956
41.8459803162192,285.88094235455725,124.63997632745456
268.32571897694834,265.0794968690888,378.0875945849587
221.20958413606192,258.50327408826575,277.6068790049196
496.6259553694572,265.24741549283135,150.6776795982076
492.2341641652632,244.6908248318602,66.29292688185282
349.0521301749282,190.64994205455028,100.43535261473687
270.8948257765836,168.7669358771365,106.01615902258037
483.3961896009313,250.43252343778332,367.58217206301305
718.3174467521197,515.5466091789505,250.2566488877969
375.12112659360946,88.37444781830037,403.55089436081585
172.8550764132428,152.42029057984968,66.69451540484636
294.90371137197377,149.89787056615603,300.91904704271343
435.3358832286798,212.83451280967452,288.3040545227546
554.068206124118,317.6984376566901,89.51354149479491
192.1548132632725,290.5250622988454,243.7840879675887
256.02453105372376,338.47124189335847,313.08678646486646
579.7041090743922,363.7321079566208,167.35864023600448
260.33163013144184,322.1544309507116,197.88309039514948
284.52383402693056,218.68564236236003,265.69039818154204
289.6523983648615,193.3828287064374,159.56379153366055
441.04289926535,330.1066583491351,233.09785812439085
319.40373998957074,244.45384512430084,245.9160803305713
453.0378909440096,359.56360931557936,370.89575022650524
830.431222375039,616.7171878977202,314.58800217743124
156.40990059296465,618.6452700712608,283.79790259193334
318.18126911799203,97.33644113441656,354.3323687265994
341.5315334743194,180.10389286432195,286.5578076863764
264.44699223517983,181.63619203755133,275.5535036883607
251.6512321640184,148.41880101945554,173.50910020900207
264.35025059251444,195.53144485451026,180.61430622177235
294.71304755298394,192.575676879338,184.57731102537693
268.8778757673973,182.36092563455983,193.81418290652118
266.31671198916047,178.80594859542126,196.38418929220842
270.1727665499082,177.44266170759477,196.12032322361924
266.63637800694664,179.58116487599045,191.92489405770553
266.78913273685134,174.18631642517886,186.01213617067611
266.66960979549214,176.00746558027734,192.17658012040147
252.76116695983376,182.02396536633003,195.71348556930116
250.76847023174975,162.44946844189386,196.08019133705272
303.5319226364721,114.17134869965608,202.72419955714574
270.29805092621325,467.6693833364272,312.98352535182056
372.5600672344354,265.77388035054037,297.5183613337769
764.8114592020576,561.944452621792,224.50669688766692
626.5237861509493,453.74970412257056,303.7245608586496
426.5244683440857,443.32393928568655,429.96400481934313
912.8602880721406,487.76251360210443,408.84306796378206
422.2655066838823,358.74495922757694,44.753422307357035
167.133606569886,158.2167862807158,287.2444684928167
201.56609691263694,92.66280050378947,349.63880964154464
505.43670492813084,514.093349997022,155.77370766147442
145.3352652505918,348.7464306730271,169.696378190928
509.33805782042435,294.0917957846446,452.6931394080343
241.44391026115,625.9133419919448,465.20241349206736
447.1664984482184,128.26121822743272,300.98090796646966
379.4037533108246,266.0490489686409,212.28102014208483
209.5487784736642,106.30241014025597,173.45602608929252
630.5711060282825,471.83999170985857,184.93865819162193
171.90978521767522,313.7993595695874,176.67498230086053
209.16286983300472,191.51434973187637,210.93729319842154
269.2621385779462,192.92690597389606,170.99433559239156
260.6726457204153,208.30541478389154,159.31043408642333
261.0487911992559,212.36260991229102,163.4731206469362
330.7062030174658,201.92872003792925,180.6562637551733
227.85370763590706,184.23788395534982,162.97482630346434
178.02231785787657,167.07729656138477,150.47827804380196
237.822388838045,160.39334950520475,164.5555881746621
238.05011510517207,154.95032038294536,153.7236867179667
231.91060106311747,164.31660970185803,165.9275422333371
237.9532649362573,170.06063929616727,163.26290913541325
234.43169539272685,172.44096565277516,162.23550762701598
237.018405041022,162.20400522066237,154.8162861000363
242.9484695594229,177.2504627586467,153.44654186321713
247.83680437769948,167.70137585369807,167.720696939674
245.2539317570238,166.74373125672508,161.98700506379797
233.38902503380262,162.71669602059524,163.7872053801728
241.58840664585338,152.3860535327805,163.22724335949758
244.19612317200622,163.59508802797757,235.03848463142694
239.5858598223455,174.54181882980467,186.30648377667296
244.74524578182292,174.97084925449565,139.47354191830294
283.158848927142,139.80788933005772,151.94116471237248
101.47506740406878,110.16869766343066,154.71411460917932
316.49802991757787,128.41672328291833,158.16411351130168
358.0207642011231,157.43019045399438,252.7248087320228
263.6161341346554,205.0771189500882,180.11296594793643
88.0398369794028,212.948466405826,99.41744331167882
356.24431863117405,205.36947483910203,187.38955423172462
159.6123348341455,187.6714331414583,133.15078838968543
154.07948547260793,37.01357725892398,163.35345912527563
717.2402685454678,334.92814491992044,215.70342930917596
291.6899294397487,532.4372208261135,455.27858325906675
215.92682642375954,365.36302620756493,461.2156433953753
181.89190668442177,122.02714012062525,269.06486886664936
180.83842848091928,157.00167996556496,156.60941848950583
313.9740719766583,151.56202559422786,142.0283019109206
356.50341430932724,160.97246146387664,160.96000206736636
225.86562138207972,163.05389946290467,102.81158417221238
235.86661285367165,166.75733102455354,162.18471337154818
245.5165591607502,159.42944762385793,172.03698069596692
241.55443683853082,172.94758108977828,191.54131857279157
244.07412542203303,167.7257031312986,178.5446839862275
257.3341237734659,154.82981949710666,185.36655806223993
278.2552224515135,92.29219021341488,219.72698471760907
288.00101828678015,326.0231819063353,96.93503719573242
250.92033378650768,297.5844020914983,297.6008887055615
220.13321694199362,190.00836493435497,182.58174919773703
217.38177911561993,181.37111521715917,166.5557778374096
225.5165922970634,184.13685086039334,171.28898448477253
221.09205877399205,181.92430041798173,166.1404107075756
219.5567061100135,174.33995382087696,166.36814547563867
218.9856789566521,178.22571797882026,163.59457949882795
223.99978132726608,176.7457962695842,165.8672145926005
218.20244718402313,170.84966831218287,165.65034534228732
214.79505161592053,172.46327720981657,167.77463231806934
230.10139910834783,170.27397824029867,158.60611356243183
230.64311785097092,171.6937479603561,161.05619222027892
225.77804091804026,170.5663149901793,163.56340480904984
220.11397148130297,176.66256456603298,163.93366665689277
232.2062782898058,167.56703985221682,166.06322465919428
227.08429783006508,168.34290597479915,165.690999594095
225.98367038282046,167.0382890269567,156.77420690093712
223.5950567197826,169.3767911847968,164.12639974004495
226.27614680957217,163.4375255907336,151.93164442395585
223.7242054015312,161.59944707263193,164.87763561380368
226.70097486882807,163.0123922004836,153.634605094161
225.87281876274304,157.7867388537116,160.75963367702855
222.28353012811317,164.86914680594253,159.84132308058605
222.19895535305469,166.81232603291463,157.62985403515697
231.4196177578386,154.10314385848892,160.3480418994757
230.05420070956592,159.53253641936865,157.11262013333518
228.3555255014194,156.6746398972384,161.40478195388053
221.88113154493246,164.24738636614296,158.32211965309628
227.93457446839,161.24849340954287,165.603121190818
220.66087944171755,157.40844655146515,159.07622416556777
225.20494002695114,165.3085293760613,158.61508401936058
226.77948442302903,164.9708209459424,152.4979557649202
218.3502946103121,168.18504067561153,157.84097437992915
215.25677227591618,166.93038811146096,161.66257617772388
226.2026578200078,168.88233191373442,159.91516701042303
221.32157488778978,159.06732927652982,156.4453549213401
223.5070009202566,158.77588141357856,152.7771328673873
226.3075952022593,172.97033805666746,155.82326643838206
216.83974846751025,172.66464148340575,148.73234866776002
226.73682905801715,157.70055307635423,157.87983458838846
225.38386895791075,154.81809479926767,148.39913553708524
214.901760087104,165.95085595880906,157.78562189542245
226.7684065496648,161.2973008998033,157.4628803469519
223.78063524785608,162.25400240266293,146.95489865277023
223.42556159756697,158.94303418363683,144.73186700662345
224.2365393739403,166.01934801253537,156.65046058010552
220.95447961604393,163.71141305774387,146.72813319836408
226.1841759457498,160.0375629379733,157.3505257339929
218.68549813732133,158.79940661134407,156.53942926308437
224.49558938680997,161.9272701802062,151.04254474957094
217.27366500078475,155.78566628370223,156.34721927818924
218.6767757194866,156.37970806029674,155.50974374835718
224.3798448333087,152.54543588009147,144.0571641800344
220.58974433577137,155.42127837139978,156.62815653434293
217.354102549058,161.90210297974642,149.63923810408798
214.46700969675598,153.04392860901302,147.88057636345414
219.50721368183213,155.8467457352329,150.5839127595327
214.5476345906501,154.7573837529933,152.37408929416563
222.7782689402491,157.92619650044068,150.73465270219313
221.70655395369675,143.09324710423465,160.53710790309674
212.35245990699866,150.61825107558434,151.66594368347947
226.8421797942277,150.55150031863928,155.21276123032996
213.86198066208695,156.80644478981597,145.80855063708722
219.42075939455927,159.19696060703004,144.67416432384832
223.3426731416493,155.20650332238517,150.06233303001363
218.26469965611736,156.5759594032938,154.9179405866663
219.03004473067418,159.44648315547627,147.0237602353235
225.92525241711573,156.40788622267155,149.87163212339843
221.21292653848167,150.08197993563354,151.7889913808437
213.6876094993068,150.29151662454177,146.10381991348092
228.06746947195066,163.33919514788354,149.63659270193193
217.99890014851422,161.07996865252744,153.84641148299312
218.38507820275785,161.33619363461796,156.61915537219255
209.1104896224506,156.96436127115396,150.4040220026901
226.49960262887103,156.88250216248568,152.03296997045618
219.27717089701886,157.79617400656164,156.52300278213397
200.91319404979618,167.271812132127,143.43137457735196
220.7019154212511,148.29661890070363,148.3066281644336
211.6686985342247,156.04195534316028,155.14422291671505
220.11142035791497,151.38168330683826,149.06700829148534
221.3574775756691,152.83428338970265,146.85498568929137
221.3529252411499,149.32989227115914,156.54984488461494
215.61329753589314,151.98523451191107,154.01325013629778
221.85815556175103,153.118649570461,142.55638021799717
216.8007179201524,153.4716984120628,142.38480525090378
218.82355577622144,151.1462336852292,142.98096106899257
211.96308668049534,152.0731690173525,154.19233786636735
214.7931560025457,155.22550608933298,153.18826690649047
220.14268807719142,149.2028644247524,152.8360955704107
206.8819470762813,162.80765837723686,150.79762983337233
210.6872007385177,151.76647494342376,146.91254694008254
212.26623890402047,153.47349878457462,148.25895772444167
214.89930509185487,149.8179915378459,149.20215705324964
218.94429670258194,148.15262952102634,158.0965210975452
218.77172481120385,152.1371519141695,148.15846445279468
213.5003517734252,147.0186371272563,141.46624387053458
211.22983097038204,157.9929995278505,149.14267744327626
223.2404235318263,160.86818027280128,159.25613125851334
216.16845034529933,146.86416069222784,152.56329050820764
205.0681000042595,154.2763612941215,158.45776900367662
214.6637930513661,148.49594259234243,145.37554913854981
211.14794784943115,156.8831914836813,146.01213684233622
214.05885094142963,153.73609930728065,147.53308379492486
213.08027952358117,154.58587525700375,145.47851205618178
213.80318830679394,151.18149934118577,147.2506046230772
209.819045380957,148.693207231674,142.1982059616413
210.32817861730084,152.26759116093453,149.01838720795882
218.0475234072005,157.6037086572406,154.62197995600485
208.9451280686143,151.8544912672249,149.21205544835072
210.3466835249511,149.76935240456243,148.91305234518055
214.79115356172244,161.08047288944687,161.8042976283759
209.6725092399361,149.07121081246257,151.27983485674108
220.25818874447165,155.37483372492707,155.25833787512852
224.92130963588826,146.46263565552215,155.66299335014617
210.00639149728318,161.4750954322705,145.06262918786248
207.41848089881015,147.42639468290565,144.6204453456197
203.13377808719906,149.23789921813477,153.98614337462507
210.99660125038625,157.53826574951043,149.3164946876478
214.90125950034607,148.7855381118092,148.66808245235234
208.58617887134028,147.1153352513714,150.1493251631815
210.2666637424761,152.5981076757907,145.57658200644397
216.0916602821291,146.49881287050727,147.99467293360888
212.61631840604733,152.97272724470048,144.67211523351818
211.17832364950672,154.8925960564461,146.50789935990716
204.97866720722564,153.5962926767379,146.18360577257337
214.25456855632558,150.61826734223814,140.38897300512778
212.77953642580027,150.5937861875297,147.11809342038376
214.2098443624185,146.51134694312643,138.8540945240356
213.44323845032721,156.76843702791078,151.50024118755945
208.3821633508404,153.20701890445727,147.06802059020472
215.96937119080803,156.35505760111414,148.94598202835158
209.17666061440445,152.28909951390492,145.20080506065446
213.27131208460756,152.15081795719152,142.9246798003167
213.4855897108466,159.82325513836668,149.32299035105572
212.82420700767435,152.1054287479213,146.4379023964799
212.76660629312488,153.77520406989532,150.05621255577785
211.73240479178548,155.6282278609659,138.4595923583039
206.72939489945466,149.274442931237,144.64356696151103
207.9941976246825,151.80823480282965,157.2760755644996
206.16642108214128,153.45456924729396,138.81013672384327
217.63227619257776,161.60780378578593,149.9939079252895
209.82744490281823,161.2048522711465,150.9971367863285
207.26518236932185,151.35050010340927,153.79247609946643
210.7335286899076,154.41533871484808,143.89843987860215
218.71324886586575,153.49028773916731,149.74361821064838
214.72829317923757,146.8257518799166,144.76678103165932
208.5000000000046,154.99999999999997,150.4999999999997
214.72829317923794,146.82575187991674,144.76678103165872
218.7132488658663,153.4902877391666,149.7436182106479
210.73352868990605,154.4153387148486,143.89843987860232
207.2651823693221,151.35050010340964,153.79247609946606
209.82744490281888,161.20485227114628,150.99713678632855
217.6322761925755,161.60780378578616,149.9939079252904
206.16642108214018,153.45456924729407,138.81013672384344
207.99419762468253,151.80823480282893,157.27607556449973
206.72939489945523,149.27444293123693,144.64356696151114
211.73240479178688,155.6282278609649,138.45959235830367
212.76660629312468,153.77520406989487,150.0562125557781
212.82420700767346,152.1054287479208,146.43790239648072
213.4855897108466,159.82325513836594,149.32299035105564
213.27131208460847,152.15081795719215,142.9246798003156
209.17666061440437,152.28909951390486,145.20080506065483
215.9693711908075,156.35505760111295,148.94598202835272
208.38216335083973,153.20701890445864,147.06802059020492
213.44323845032673,156.76843702790921,151.50024118755923
214.2098443624185,146.51134694312643,138.8540945240356
212.7795364258009,150.59378618753018,147.11809342038566
214.25456855632595,150.61826734224277,140.38897300513096
204.97866720722595,153.59629267673645,146.18360577257036
211.17832364950604,154.8925960564457,146.50789935990676
212.616318406046,152.97272724470008,144.672115233518
216.09166028212886,146.49881287050658,147.9946729336086
210.26666374247685,152.59810767578955,145.57658200644346
